Iteration,Error,Training_accuracy,Test_accuracy
Iteration734,21.613,90.167,90.732
Iteration735,21.613,90.167,90.732
Iteration736,21.613,90.167,90.732
Iteration737,21.541,88.075,89.268
Iteration738,20.451,89.121,90.244
Iteration739,20.291,89.540,89.756
Iteration740,20.291,89.540,89.756
Iteration741,20.277,89.331,90.244
Iteration742,20.277,89.331,90.244
Iteration743,20.277,89.331,90.244
Iteration744,20.277,89.331,90.244
Iteration745,20.277,89.331,90.244
Iteration746,20.277,89.331,90.244
Iteration747,20.277,89.331,90.244
Iteration748,20.277,89.331,90.244
Iteration749,20.277,89.331,90.244
Iteration750,20.277,89.331,90.244
Iteration751,20.272,89.331,90.244
Iteration752,19.519,88.912,92.195
Iteration753,19.519,88.912,92.195
Iteration754,19.519,88.912,92.195
Iteration755,19.519,88.912,92.195
Iteration756,19.486,88.912,92.195
Iteration757,19.479,89.331,92.195
Iteration758,19.479,89.331,92.195
Iteration759,19.479,89.331,92.195
Iteration760,19.479,89.331,92.195
Iteration761,19.479,89.331,92.195
Iteration762,19.479,89.331,92.195
Iteration763,19.299,90.167,91.707
Iteration764,19.299,90.167,91.707
Iteration765,19.299,90.167,91.707
Iteration766,19.285,90.167,91.707
Iteration767,19.285,90.167,91.707
Iteration768,19.249,89.958,91.707
